seq,is_true,is_ignore,path,x0,x1,y0,y1,col,,json_path
2,False,False,/data/crops/mainz_000001_038768_leftImg8bit_gF_8684,346,378,-52,44,g,,mainz_000001_038768_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_038768_leftImg8bit_gF_8685,1085,1117,130,226,g,,mainz_000001_038768_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_038768_leftImg8bit_gF_8686,1095,1127,139,235,g,,mainz_000001_038768_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_038768_leftImg8bit_gF_8687,1257,1289,-46,50,g,,mainz_000001_038768_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_038955_leftImg8bit_rF_8688,1591,1623,258,354,r,,mainz_000001_038955_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_038955_leftImg8bit_rF_8689,810,842,-28,68,r,,mainz_000001_038955_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_038955_leftImg8bit_gF_8690,1015,1047,65,161,g,,mainz_000001_038955_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_038955_leftImg8bit_gF_8691,1638,1670,279,375,g,,mainz_000001_038955_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_038955_leftImg8bit_gF_8692,1490,1522,95,191,g,,mainz_000001_038955_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_038955_leftImg8bit_gF_8693,925,957,49,145,g,,mainz_000001_038955_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_038955_leftImg8bit_gF_8694,1650,1682,68,164,g,,mainz_000001_038955_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_038955_leftImg8bit_gF_8695,1020,1052,43,139,g,,mainz_000001_038955_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_038955_leftImg8bit_gF_8696,1011,1043,-6,90,g,,mainz_000001_038955_gtFine_polygons.json
9,False,False,/data/crops/mainz_000001_038955_leftImg8bit_gF_8697,1054,1086,338,434,g,,mainz_000001_038955_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_039075_leftImg8bit_rF_8698,985,1017,-27,69,r,,mainz_000001_039075_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_039075_leftImg8bit_gF_8699,841,873,165,261,g,,mainz_000001_039075_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_039075_leftImg8bit_gF_8700,860,892,-60,36,g,,mainz_000001_039075_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_039075_leftImg8bit_gF_8701,1262,1294,64,160,g,,mainz_000001_039075_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_039075_leftImg8bit_gF_8702,1106,1138,71,167,g,,mainz_000001_039075_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_039075_leftImg8bit_gF_8703,574,606,-61,35,g,,mainz_000001_039075_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_039470_leftImg8bit_gF_8704,125,157,198,294,g,,mainz_000001_039470_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_039470_leftImg8bit_gF_8705,818,850,-50,46,g,,mainz_000001_039470_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_039943_leftImg8bit_gF_8706,1420,1452,237,333,g,,mainz_000001_039943_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_039943_leftImg8bit_gF_8707,1159,1191,90,186,g,,mainz_000001_039943_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_039943_leftImg8bit_gF_8708,1624,1656,199,295,g,,mainz_000001_039943_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_039943_leftImg8bit_gF_8709,964,996,221,317,g,,mainz_000001_039943_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_039943_leftImg8bit_gF_8710,1603,1635,196,292,g,,mainz_000001_039943_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_039943_leftImg8bit_gF_8711,1680,1712,146,242,g,,mainz_000001_039943_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_039943_leftImg8bit_gF_8712,1678,1710,156,252,g,,mainz_000001_039943_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_040195_leftImg8bit_gF_8713,1180,1212,-30,66,g,,mainz_000001_040195_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_041172_leftImg8bit_gF_8714,1083,1115,234,330,g,,mainz_000001_041172_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_041172_leftImg8bit_gF_8715,1028,1060,195,291,g,,mainz_000001_041172_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_041284_leftImg8bit_rF_8716,783,815,168,264,r,,mainz_000001_041284_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_041284_leftImg8bit_rF_8717,1486,1518,-11,85,r,,mainz_000001_041284_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_041284_leftImg8bit_rF_8718,982,1014,166,262,r,,mainz_000001_041284_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8719,1165,1197,191,287,g,,mainz_000001_041284_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8720,659,691,89,185,g,,mainz_000001_041284_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8721,1399,1431,285,381,g,,mainz_000001_041284_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8722,975,1007,106,202,g,,mainz_000001_041284_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8723,152,184,-50,46,g,,mainz_000001_041284_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8724,1086,1118,123,219,g,,mainz_000001_041284_gtFine_polygons.json
9,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8725,406,438,133,229,g,,mainz_000001_041284_gtFine_polygons.json
10,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8726,1236,1268,149,245,g,,mainz_000001_041284_gtFine_polygons.json
11,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8727,210,242,2,98,g,,mainz_000001_041284_gtFine_polygons.json
12,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8728,200,232,33,129,g,,mainz_000001_041284_gtFine_polygons.json
13,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8729,865,897,48,144,g,,mainz_000001_041284_gtFine_polygons.json
14,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8730,1192,1224,146,242,g,,mainz_000001_041284_gtFine_polygons.json
15,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8731,1049,1081,84,180,g,,mainz_000001_041284_gtFine_polygons.json
16,False,False,/data/crops/mainz_000001_041284_leftImg8bit_gF_8732,730,762,-53,43,g,,mainz_000001_041284_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_041797_leftImg8bit_gF_8733,1279,1311,-43,53,g,,mainz_000001_041797_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_041887_leftImg8bit_rF_8734,1327,1359,-27,69,r,,mainz_000001_041887_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_041887_leftImg8bit_rF_8735,1035,1067,-27,69,r,,mainz_000001_041887_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_041923_leftImg8bit_rF_8736,1016,1048,-29,67,r,,mainz_000001_041923_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_042121_leftImg8bit_gF_8737,674,706,178,274,g,,mainz_000001_042121_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_042121_leftImg8bit_gF_8738,692,724,241,337,g,,mainz_000001_042121_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_042121_leftImg8bit_gF_8739,699,731,216,312,g,,mainz_000001_042121_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_042400_leftImg8bit_gF_8740,1046,1078,308,404,g,,mainz_000001_042400_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_042851_leftImg8bit_rF_8741,931,963,-29,67,r,,mainz_000001_042851_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_042851_leftImg8bit_rF_8742,937,969,-28,68,r,,mainz_000001_042851_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_043656_leftImg8bit_gF_8743,1187,1219,23,119,g,,mainz_000001_043656_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_043886_leftImg8bit_gF_8744,1286,1318,-59,37,g,,mainz_000001_043886_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_044366_leftImg8bit_rF_8745,802,834,-28,68,r,,mainz_000001_044366_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_044366_leftImg8bit_rF_8746,861,893,89,185,r,,mainz_000001_044366_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_044366_leftImg8bit_rF_8747,954,986,40,136,r,,mainz_000001_044366_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_044366_leftImg8bit_rF_8748,851,883,-19,77,r,,mainz_000001_044366_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_044366_leftImg8bit_rF_8749,873,905,40,136,r,,mainz_000001_044366_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_044366_leftImg8bit_gF_8750,1819,1851,378,474,g,,mainz_000001_044366_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_044366_leftImg8bit_gF_8751,784,816,-37,59,g,,mainz_000001_044366_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_044366_leftImg8bit_gF_8752,627,659,-62,34,g,,mainz_000001_044366_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_044366_leftImg8bit_gF_8753,873,905,-4,92,g,,mainz_000001_044366_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_044619_leftImg8bit_gF_8754,1048,1080,-58,38,g,,mainz_000001_044619_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_045197_leftImg8bit_rF_8755,533,565,-30,66,r,,mainz_000001_045197_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8756,1404,1436,71,167,g,,mainz_000001_045197_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8757,1509,1541,113,209,g,,mainz_000001_045197_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8758,391,423,-36,60,g,,mainz_000001_045197_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8759,651,683,-60,36,g,,mainz_000001_045197_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8760,383,415,-40,56,g,,mainz_000001_045197_gtFine_polygons.json
6,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8761,273,305,-40,56,g,,mainz_000001_045197_gtFine_polygons.json
7,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8762,347,379,-22,74,g,,mainz_000001_045197_gtFine_polygons.json
8,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8763,295,327,4,100,g,,mainz_000001_045197_gtFine_polygons.json
9,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8764,312,344,-5,91,g,,mainz_000001_045197_gtFine_polygons.json
10,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8765,315,347,10,106,g,,mainz_000001_045197_gtFine_polygons.json
11,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8766,454,486,-45,51,g,,mainz_000001_045197_gtFine_polygons.json
12,False,False,/data/crops/mainz_000001_045197_leftImg8bit_gF_8767,290,322,-38,58,g,,mainz_000001_045197_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_045651_leftImg8bit_rF_8768,1596,1628,365,461,r,,mainz_000001_045651_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_045651_leftImg8bit_gF_8769,1313,1345,-41,55,g,,mainz_000001_045651_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_045651_leftImg8bit_gF_8770,1301,1333,-47,49,g,,mainz_000001_045651_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_045782_leftImg8bit_rF_8771,751,783,-29,67,r,,mainz_000001_045782_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_045782_leftImg8bit_rF_8772,763,795,417,513,r,,mainz_000001_045782_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_045782_leftImg8bit_gF_8773,1746,1778,-54,42,g,,mainz_000001_045782_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_045782_leftImg8bit_gF_8774,747,779,-30,66,g,,mainz_000001_045782_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_045782_leftImg8bit_gF_8775,392,424,-54,42,g,,mainz_000001_045782_gtFine_polygons.json
5,False,False,/data/crops/mainz_000001_045782_leftImg8bit_gF_8776,757,789,-22,74,g,,mainz_000001_045782_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_046381_leftImg8bit_gF_8777,1133,1165,-58,38,g,,mainz_000001_046381_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_046381_leftImg8bit_gF_8778,1047,1079,-18,78,g,,mainz_000001_046381_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_046981_leftImg8bit_rF_8779,213,245,265,361,r,,mainz_000001_046981_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_046981_leftImg8bit_rF_8780,1050,1082,30,126,r,,mainz_000001_046981_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_046981_leftImg8bit_rF_8781,610,642,407,503,r,,mainz_000001_046981_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_047546_leftImg8bit_rF_8782,839,871,443,539,r,,mainz_000001_047546_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_047546_leftImg8bit_rF_8783,892,924,443,539,r,,mainz_000001_047546_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_047888_leftImg8bit_gF_8784,775,807,368,464,g,,mainz_000001_047888_gtFine_polygons.json
0,False,False,/data/crops/mainz_000001_048725_leftImg8bit_rF_8785,805,837,389,485,r,,mainz_000001_048725_gtFine_polygons.json
1,False,False,/data/crops/mainz_000001_048725_leftImg8bit_rF_8786,786,818,386,482,r,,mainz_000001_048725_gtFine_polygons.json
2,False,False,/data/crops/mainz_000001_048725_leftImg8bit_gF_8787,438,470,349,445,g,,mainz_000001_048725_gtFine_polygons.json
3,False,False,/data/crops/mainz_000001_048725_leftImg8bit_gF_8788,866,898,116,212,g,,mainz_000001_048725_gtFine_polygons.json
4,False,False,/data/crops/mainz_000001_048725_leftImg8bit_gF_8789,867,899,138,234,g,,mainz_000001_048725_gtFine_polygons.json
0,False,False,/data/crops/mainz_000002_000061_leftImg8bit_rF_8790,1195,1227,-25,71,r,,mainz_000002_000061_gtFine_polygons.json
1,False,False,/data/crops/mainz_000002_000061_leftImg8bit_rF_8791,1505,1537,-23,73,r,,mainz_000002_000061_gtFine_polygons.json
2,False,False,/data/crops/mainz_000002_000061_leftImg8bit_rF_8792,1533,1565,391,487,r,,mainz_000002_000061_gtFine_polygons.json
3,False,False,/data/crops/mainz_000002_000061_leftImg8bit_rF_8793,890,922,380,476,r,,mainz_000002_000061_gtFine_polygons.json
4,False,False,/data/crops/mainz_000002_000061_leftImg8bit_rF_8794,1126,1158,13,109,r,,mainz_000002_000061_gtFine_polygons.json
5,False,False,/data/crops/mainz_000002_000061_leftImg8bit_rF_8795,1118,1150,24,120,r,,mainz_000002_000061_gtFine_polygons.json
6,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8796,292,324,242,338,g,,mainz_000002_000061_gtFine_polygons.json
7,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8797,1734,1766,331,427,g,,mainz_000002_000061_gtFine_polygons.json
8,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8798,1112,1144,-34,62,g,,mainz_000002_000061_gtFine_polygons.json
9,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8799,426,458,19,115,g,,mainz_000002_000061_gtFine_polygons.json
10,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8800,480,512,21,117,g,,mainz_000002_000061_gtFine_polygons.json
11,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8801,456,488,27,123,g,,mainz_000002_000061_gtFine_polygons.json
12,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8802,475,507,-37,59,g,,mainz_000002_000061_gtFine_polygons.json
13,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8803,128,160,-35,61,g,,mainz_000002_000061_gtFine_polygons.json
14,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8804,452,484,-39,57,g,,mainz_000002_000061_gtFine_polygons.json
15,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8805,140,172,1,97,g,,mainz_000002_000061_gtFine_polygons.json
16,False,False,/data/crops/mainz_000002_000061_leftImg8bit_gF_8806,477,509,28,124,g,,mainz_000002_000061_gtFine_polygons.json
0,False,False,/data/crops/mainz_000002_000181_leftImg8bit_rF_8807,676,708,238,334,r,,mainz_000002_000181_gtFine_polygons.json
1,False,False,/data/crops/mainz_000002_000181_leftImg8bit_rF_8808,1037,1069,83,179,r,,mainz_000002_000181_gtFine_polygons.json
2,False,False,/data/crops/mainz_000002_000181_leftImg8bit_rF_8809,1041,1073,109,205,r,,mainz_000002_000181_gtFine_polygons.json
3,False,False,/data/crops/mainz_000002_000181_leftImg8bit_gF_8810,1452,1484,342,438,g,,mainz_000002_000181_gtFine_polygons.json
4,False,False,/data/crops/mainz_000002_000181_leftImg8bit_gF_8811,940,972,246,342,g,,mainz_000002_000181_gtFine_polygons.json
5,False,False,/data/crops/mainz_000002_000181_leftImg8bit_gF_8812,930,962,-11,85,g,,mainz_000002_000181_gtFine_polygons.json
6,False,False,/data/crops/mainz_000002_000181_leftImg8bit_gF_8813,1526,1558,0,96,g,,mainz_000002_000181_gtFine_polygons.json
7,False,False,/data/crops/mainz_000002_000181_leftImg8bit_gF_8814,-12,20,93,189,g,,mainz_000002_000181_gtFine_polygons.json
8,False,False,/data/crops/mainz_000002_000181_leftImg8bit_gF_8815,1487,1519,264,360,g,,mainz_000002_000181_gtFine_polygons.json
0,False,False,/data/crops/mainz_000002_000381_leftImg8bit_rF_8816,967,999,381,477,r,,mainz_000002_000381_gtFine_polygons.json
1,False,False,/data/crops/mainz_000002_000381_leftImg8bit_gF_8817,839,871,-60,36,g,,mainz_000002_000381_gtFine_polygons.json
0,False,False,/data/crops/mainz_000002_000912_leftImg8bit_rF_8818,1277,1309,-23,73,r,,mainz_000002_000912_gtFine_polygons.json
1,False,False,/data/crops/mainz_000002_000912_leftImg8bit_rF_8819,1615,1647,-23,73,r,,mainz_000002_000912_gtFine_polygons.json
0,False,False,/data/crops/mainz_000002_001747_leftImg8bit_rF_8820,793,825,427,523,r,,mainz_000002_001747_gtFine_polygons.json
1,False,False,/data/crops/mainz_000002_001747_leftImg8bit_rF_8821,1525,1557,23,119,r,,mainz_000002_001747_gtFine_polygons.json
2,False,False,/data/crops/mainz_000002_001747_leftImg8bit_rF_8822,935,967,10,106,r,,mainz_000002_001747_gtFine_polygons.json
3,False,False,/data/crops/mainz_000002_001747_leftImg8bit_rF_8823,840,872,-4,92,r,,mainz_000002_001747_gtFine_polygons.json
4,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8824,47,79,371,467,g,,mainz_000002_001747_gtFine_polygons.json
5,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8825,897,929,396,492,g,,mainz_000002_001747_gtFine_polygons.json
6,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8826,1500,1532,323,419,g,,mainz_000002_001747_gtFine_polygons.json
7,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8827,2028,2060,36,132,g,,mainz_000002_001747_gtFine_polygons.json
8,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8828,1542,1574,-36,60,g,,mainz_000002_001747_gtFine_polygons.json
9,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8829,1690,1722,405,501,g,,mainz_000002_001747_gtFine_polygons.json
10,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8830,855,887,1,97,g,,mainz_000002_001747_gtFine_polygons.json
11,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8831,830,862,18,114,g,,mainz_000002_001747_gtFine_polygons.json
12,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8832,818,850,27,123,g,,mainz_000002_001747_gtFine_polygons.json
13,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8833,908,940,-25,71,g,,mainz_000002_001747_gtFine_polygons.json
14,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8834,937,969,150,246,g,,mainz_000002_001747_gtFine_polygons.json
15,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8835,1889,1921,150,246,g,,mainz_000002_001747_gtFine_polygons.json
16,False,False,/data/crops/mainz_000002_001747_leftImg8bit_gF_8836,1916,1948,148,244,g,,mainz_000002_001747_gtFine_polygons.json
0,False,False,/data/crops/mainz_000002_001871_leftImg8bit_rF_8837,832,864,7,103,r,,mainz_000002_001871_gtFine_polygons.json
1,False,False,/data/crops/mainz_000002_001871_leftImg8bit_rF_8838,626,658,-29,67,r,,mainz_000002_001871_gtFine_polygons.json
2,False,False,/data/crops/mainz_000002_001871_leftImg8bit_rF_8839,605,637,-30,66,r,,mainz_000002_001871_gtFine_polygons.json
